country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Austria,AT,2021-W17,subnational,AT21,Kärnten,816,89137,560939,15890.6761697796,0.915444764800251,TESSy
Austria,AT,2021-W18,subnational,AT21,Kärnten,584,202929,560939,36176.6609203496,0.287785383065013,TESSy
Austria,AT,2021-W19,subnational,AT21,Kärnten,402,215533,560939,38423.6075580411,0.186514362069846,TESSy
Austria,AT,2021-W20,subnational,AT21,Kärnten,246,242846,560939,43292.7644538889,0.101298765472769,TESSy
Austria,AT,2021-W21,subnational,AT21,Kärnten,162,157042,560939,27996.2705392208,0.103157117204315,TESSy
Austria,AT,2021-W22,subnational,AT21,Kärnten,133,209942,560939,37426.8859893857,0.063350830229301,TESSy
Austria,AT,2021-W23,subnational,AT21,Kärnten,81,352170,560939,62782.2276575528,0.023000255558395,TESSy
Austria,AT,2021-W24,subnational,AT21,Kärnten,39,332357,560939,59250.1145400837,0.011734369969641,TESSy
Austria,AT,2021-W25,subnational,AT21,Kärnten,11,180238,560939,32131.4795369907,0.006103041533972,TESSy
Austria,AT,2021-W26,subnational,AT21,Kärnten,5,148122,560939,26406.079805469,0.003375595792657,TESSy
Austria,AT,2021-W27,subnational,AT21,Kärnten,38,166118,560939,29614.2717835629,0.022875305505725,TESSy
Austria,AT,2021-W28,subnational,AT21,Kärnten,91,424094,560939,75604.2992197013,0.021457507062114,TESSy
Austria,AT,2021-W29,subnational,AT21,Kärnten,137,173592,560939,30946.6804768433,0.07892068758929,TESSy
Austria,AT,2021-W30,subnational,AT21,Kärnten,193,393538,560939,70157.0045940824,0.049042278001108,TESSy
Austria,AT,2021-W31,subnational,AT21,Kärnten,187,180231,560939,32130.2316294642,0.103755735694747,TESSy
Austria,AT,2021-W32,subnational,AT21,Kärnten,282,159983,560939,28520.5699728491,0.176268728552409,TESSy
Austria,AT,2021-W33,subnational,AT21,Kärnten,310,208596,560939,37186.9311992926,0.148612629197108,TESSy
Austria,AT,2021-W34,subnational,AT21,Kärnten,336,195858,560939,34916.0960460941,0.171552859724903,TESSy
Austria,AT,2021-W35,subnational,AT21,Kärnten,483,185495,560939,33068.6580893823,0.260384376937384,TESSy
Austria,AT,2021-W36,subnational,AT21,Kärnten,560,187068,560939,33349.0807378342,0.299356383774884,TESSy
Austria,AT,2021-W37,subnational,AT21,Kärnten,600,193887,560939,34564.7209411362,0.309458602175494,TESSy
Austria,AT,2021-W38,subnational,AT21,Kärnten,635,200904,560939,35815.6591001874,0.316071357464262,TESSy
Austria,AT,2021-W39,subnational,AT21,Kärnten,813,169932,560939,30294.2031129945,0.478426664783561,TESSy
Austria,AT,2021-W40,subnational,AT21,Kärnten,746,226345,560939,40351.0898689519,0.329585367470013,TESSy
Austria,AT,2021-W41,subnational,AT21,Kärnten,804,106506,560939,18987.091288001,0.754887048616979,TESSy
Austria,AT,2021-W42,subnational,AT21,Kärnten,1439,326523,560939,58210.0727530088,0.440704023912558,TESSy
Austria,AT,2021-W43,subnational,AT21,Kärnten,2140,162608,560939,28988.5352952817,1.31604841090229,TESSy
Austria,AT,2021-W44,subnational,AT21,Kärnten,3496,142824,560939,25461.5920804223,2.44776788214866,TESSy
Austria,AT,2021-W45,subnational,AT21,Kärnten,5224,391631,560939,69817.0389293667,1.33390870487781,TESSy
Austria,AT,2020-W50,subnational,AT22,Steiermark,2686,14749,1243052,1186.51512567455,18.2114041629941,TESSy
Austria,AT,2020-W51,subnational,AT22,Steiermark,2145,16773,1243052,1349.34017241435,12.7884099445538,TESSy
Austria,AT,2020-W52,subnational,AT22,Steiermark,1762,12196,1243052,981.133532627758,14.4473597900951,TESSy
Austria,AT,2020-W53,subnational,AT22,Steiermark,1935,12150,1243052,977.432963383672,15.9259259259259,TESSy
Austria,AT,2021-W01,subnational,AT22,Steiermark,1977,13860,1243052,1114.99760267471,14.2640692640693,TESSy
Austria,AT,2021-W02,subnational,AT22,Steiermark,1404,48791,1243052,3925.09726061339,2.87757988153553,TESSy
Austria,AT,2021-W03,subnational,AT22,Steiermark,1345,71806,1243052,5776.58859001876,1.87310252625129,TESSy
Austria,AT,2021-W04,subnational,AT22,Steiermark,1446,91125,1243052,7330.74722537754,1.58683127572017,TESSy
Austria,AT,2021-W05,subnational,AT22,Steiermark,1428,108180,1243052,8702.77349620129,1.32002218524681,TESSy
Austria,AT,2021-W06,subnational,AT22,Steiermark,1552,271258,1243052,21821.9350437472,0.572149024176246,TESSy
Austria,AT,2021-W07,subnational,AT22,Steiermark,1912,181835,1243052,14628.1088804008,1.05150273599692,TESSy
Austria,AT,2021-W08,subnational,AT22,Steiermark,1955,193283,1243052,15549.0679392334,1.01147022759374,TESSy
Austria,AT,2021-W09,subnational,AT22,Steiermark,2093,238436,1243052,19181.4984409341,0.877803687362647,TESSy
Austria,AT,2021-W10,subnational,AT22,Steiermark,2283,250949,1243052,20188.1337224831,0.909746601899191,TESSy
Austria,AT,2021-W11,subnational,AT22,Steiermark,2378,274289,1243052,22065.7703780695,0.866968781103143,TESSy
Austria,AT,2021-W12,subnational,AT22,Steiermark,2510,237181,1243052,19080.5372582965,1.05826352026511,TESSy
Austria,AT,2021-W13,subnational,AT22,Steiermark,2222,236863,1243052,19054.9550622178,0.938095016950727,TESSy
Austria,AT,2021-W14,subnational,AT22,Steiermark,1999,244418,1243052,19662.7333369803,0.817861204984903,TESSy
Austria,AT,2021-W15,subnational,AT22,Steiermark,2023,223017,1243052,17941.0837197479,0.907105736334002,TESSy
Austria,AT,2021-W16,subnational,AT22,Steiermark,2334,252745,1243052,20332.6168173174,0.923460404755782,TESSy
Austria,AT,2021-W17,subnational,AT22,Steiermark,2051,234064,1243052,18829.7834684309,0.876256066716796,TESSy
Austria,AT,2021-W18,subnational,AT22,Steiermark,1704,522467,1243052,42030.9850271751,0.326145000545489,TESSy
Austria,AT,2021-W19,subnational,AT22,Steiermark,942,517290,1243052,41614.5100929004,0.182102882329061,TESSy
Austria,AT,2021-W20,subnational,AT22,Steiermark,614,809068,1243052,65087.22080814,0.075889789238976,TESSy
Austria,AT,2021-W21,subnational,AT22,Steiermark,399,702146,1243052,56485.6498360487,0.056825788368801,TESSy
Austria,AT,2021-W22,subnational,AT22,Steiermark,286,725551,1243052,58368.5155568713,0.039418317940434,TESSy
Austria,AT,2021-W23,subnational,AT22,Steiermark,133,883632,1243052,71085.682658489,0.015051514657686,TESSy
Austria,AT,2021-W24,subnational,AT22,Steiermark,54,840952,1243052,67652.1979772367,0.006421293962081,TESSy
Austria,AT,2021-W25,subnational,AT22,Steiermark,34,819147,1243052,65898.0477083823,0.004150659161298,TESSy
Austria,AT,2021-W26,subnational,AT22,Steiermark,35,759567,1243052,61105.0060657157,0.004607888441704,TESSy
Austria,AT,2021-W27,subnational,AT22,Steiermark,101,746780,1243052,60076.3282630172,0.013524732853049,TESSy
Austria,AT,2021-W28,subnational,AT22,Steiermark,288,534988,1243052,43038.2638859839,0.053832983169716,TESSy
Austria,AT,2021-W29,subnational,AT22,Steiermark,223,475193,1243052,38227.926104459,0.0469283007115,TESSy
Austria,AT,2021-W30,subnational,AT22,Steiermark,406,468744,1243052,37709.1223858696,0.086614441998191,TESSy
Austria,AT,2021-W31,subnational,AT22,Steiermark,383,399965,1243052,32176.0473415432,0.09575837885815,TESSy
Austria,AT,2021-W32,subnational,AT22,Steiermark,660,426931,1243052,34345.3853901526,0.154591725595003,TESSy
Austria,AT,2021-W33,subnational,AT22,Steiermark,942,438659,1243052,35288.8696530797,0.214745394486378,TESSy
Austria,AT,2021-W34,subnational,AT22,Steiermark,957,402683,1243052,32394.7027155743,0.237655922897167,TESSy
Austria,AT,2021-W35,subnational,AT22,Steiermark,1075,409094,1243052,32910.4494421794,0.26277579236068,TESSy
Austria,AT,2021-W36,subnational,AT22,Steiermark,1322,427235,1243052,34369.8413260266,0.309431577469074,TESSy
Austria,AT,2021-W37,subnational,AT22,Steiermark,1452,371922,1243052,29920.0677043277,0.39040443964057,TESSy
Austria,AT,2021-W38,subnational,AT22,Steiermark,1181,433156,1243052,34846.1689454665,0.272650038323375,TESSy
Austria,AT,2021-W39,subnational,AT22,Steiermark,1652,423696,1243052,34085.1388357044,0.389902194025905,TESSy
Austria,AT,2021-W40,subnational,AT22,Steiermark,1901,516305,1243052,41535.2696427824,0.368193219124355,TESSy
Austria,AT,2021-W41,subnational,AT22,Steiermark,2096,516346,1243052,41538.5679762391,0.405929357446364,TESSy
Austria,AT,2021-W42,subnational,AT22,Steiermark,3149,504722,1243052,40603.45021769,0.623907814598928,TESSy
Austria,AT,2021-W43,subnational,AT22,Steiermark,4201,463713,1243052,37304.3927365871,0.905948291292243,TESSy
Austria,AT,2021-W44,subnational,AT22,Steiermark,6596,661610,1243052,53224.6438604338,0.996961956439594,TESSy
Austria,AT,2021-W45,subnational,AT22,Steiermark,8050,570277,1243052,45877.1636263004,1.41159471625193,TESSy
Austria,AT,2020-W50,subnational,AT31,Oberösterreich,3855,14740,1482095,994.538136894059,26.1533242876526,TESSy
Austria,AT,2020-W51,subnational,AT31,Oberösterreich,2757,13282,1482095,896.163876134796,20.7574160517994,TESSy
Austria,AT,2020-W52,subnational,AT31,Oberösterreich,2503,10991,1482095,741.585390949973,22.7731780547721,TESSy
Austria,AT,2020-W53,subnational,AT31,Oberösterreich,2513,19253,1482095,1299.03953525246,13.0525112969407,TESSy
Austria,AT,2021-W01,subnational,AT31,Oberösterreich,2363,12656,1482095,853.926367742958,18.6709860935525,TESSy
Austria,AT,2021-W02,subnational,AT31,Oberösterreich,1665,374652,1482095,25278.5415239914,0.444412414720861,TESSy
Austria,AT,2021-W03,subnational,AT31,Oberösterreich,1517,58591,1482095,3953.25535812482,2.5891348500623,TESSy
Austria,AT,2021-W04,subnational,AT31,Oberösterreich,1344,167786,1482095,11320.8667460588,0.801020347347216,TESSy
Austria,AT,2021-W05,subnational,AT31,Oberösterreich,1252,154864,1482095,10448.9928108522,0.808451286289906,TESSy
Austria,AT,2021-W06,subnational,AT31,Oberösterreich,1286,178299,1482095,12030.2004932207,0.721260354797279,TESSy
Austria,AT,2021-W07,subnational,AT31,Oberösterreich,1723,218788,1482095,14762.0766550053,0.787520339323912,TESSy
Austria,AT,2021-W08,subnational,AT31,Oberösterreich,1939,232853,1482095,15711.0711526589,0.832714201663711,TESSy
Austria,AT,2021-W09,subnational,AT31,Oberösterreich,2333,290117,1482095,19574.79108964,0.804158322332025,TESSy
Austria,AT,2021-W10,subnational,AT31,Oberösterreich,2810,297018,1482095,20040.4157628222,0.946070608515309,TESSy
Austria,AT,2021-W11,subnational,AT31,Oberösterreich,3079,290706,1482095,19614.5321318809,1.05914566606812,TESSy
Austria,AT,2021-W12,subnational,AT31,Oberösterreich,3402,260987,1482095,17609.3300361988,1.30351320180699,TESSy
Austria,AT,2021-W13,subnational,AT31,Oberösterreich,3154,253414,1482095,17098.3641399505,1.24460369198229,TESSy
Austria,AT,2021-W14,subnational,AT31,Oberösterreich,3012,313021,1482095,21120.1711091394,0.962235760540028,TESSy
Austria,AT,2021-W15,subnational,AT31,Oberösterreich,2985,266336,1482095,17970.2380751571,1.12076474828788,TESSy
Austria,AT,2021-W16,subnational,AT31,Oberösterreich,2784,275152,1482095,18565.0717396658,1.01180438448567,TESSy
Austria,AT,2021-W17,subnational,AT31,Oberösterreich,2227,251143,1482095,16945.1350959284,0.886745798210581,TESSy
Austria,AT,2021-W18,subnational,AT31,Oberösterreich,1643,687914,1482095,46414.9733991411,0.238837994284169,TESSy
Austria,AT,2021-W19,subnational,AT31,Oberösterreich,1015,551362,1482095,37201.5289168373,0.184089581799254,TESSy
Austria,AT,2021-W20,subnational,AT31,Oberösterreich,794,749293,1482095,50556.3408553433,0.105966557808494,TESSy
Austria,AT,2021-W21,subnational,AT31,Oberösterreich,561,368872,1482095,24888.5530279773,0.152085276193368,TESSy
Austria,AT,2021-W22,subnational,AT31,Oberösterreich,373,1231616,1482095,83099.6663506725,0.030285413635419,TESSy
Austria,AT,2021-W23,subnational,AT31,Oberösterreich,239,922101,1482095,62216.0522773507,0.025919069603004,TESSy
Austria,AT,2021-W24,subnational,AT31,Oberösterreich,95,897345,1482095,60545.7140061872,0.010586786575955,TESSy
Austria,AT,2021-W25,subnational,AT31,Oberösterreich,84,764483,1482095,51581.2414183976,0.010987817910928,TESSy
Austria,AT,2021-W26,subnational,AT31,Oberösterreich,71,752463,1482095,50770.2272796278,0.009435679893895,TESSy
Austria,AT,2021-W27,subnational,AT31,Oberösterreich,144,747439,1482095,50431.247659563,0.019265786238074,TESSy
Austria,AT,2021-W28,subnational,AT31,Oberösterreich,293,530261,1482095,35777.8010181533,0.055255807988896,TESSy
Austria,AT,2021-W29,subnational,AT31,Oberösterreich,380,460484,1482095,31069.8032177425,0.082521868295098,TESSy
Austria,AT,2021-W30,subnational,AT31,Oberösterreich,506,507331,1482095,34230.6667251425,0.099737646625182,TESSy
Austria,AT,2021-W31,subnational,AT31,Oberösterreich,613,418613,1482095,28244.6806716169,0.146435968304854,TESSy
Austria,AT,2021-W32,subnational,AT31,Oberösterreich,1050,536894,1482095,36225.3431797557,0.195569330258859,TESSy
Austria,AT,2021-W33,subnational,AT31,Oberösterreich,1628,474015,1482095,31982.7676363526,0.343449046971087,TESSy
Austria,AT,2021-W34,subnational,AT31,Oberösterreich,2085,452832,1482095,30553.5070289017,0.460435658257367,TESSy
Austria,AT,2021-W35,subnational,AT31,Oberösterreich,2388,487408,1482095,32886.4209109403,0.489938614056396,TESSy
Austria,AT,2021-W36,subnational,AT31,Oberösterreich,2853,514986,1482095,34747.1653301577,0.553995642599993,TESSy
Austria,AT,2021-W37,subnational,AT31,Oberösterreich,2902,464526,1482095,31342.5252767198,0.624722835750851,TESSy
Austria,AT,2021-W38,subnational,AT31,Oberösterreich,2805,485310,1482095,32744.8645329753,0.577981084255424,TESSy
Austria,AT,2021-W39,subnational,AT31,Oberösterreich,3030,466460,1482095,31473.0162371508,0.649573382497963,TESSy
Austria,AT,2021-W40,subnational,AT31,Oberösterreich,2977,593091,1482095,40017.0704307079,0.501946581553252,TESSy
Austria,AT,2021-W41,subnational,AT31,Oberösterreich,3816,577696,1482095,38978.3380957361,0.660555032404587,TESSy
Austria,AT,2021-W42,subnational,AT31,Oberösterreich,5794,571320,1482095,38548.1362530742,1.01414268711055,TESSy
Austria,AT,2021-W43,subnational,AT31,Oberösterreich,8823,513916,1482095,34674.9702279544,1.71681753438305,TESSy
Austria,AT,2021-W44,subnational,AT31,Oberösterreich,14712,906819,1482095,61184.944284948,1.6223744760531,TESSy
Austria,AT,2021-W45,subnational,AT31,Oberösterreich,21271,498126,1482095,33609.5864300197,4.27020472731799,TESSy
Austria,AT,2020-W50,subnational,AT32,Salzburg,1631,8078,555221,1454.91615050584,20.1906412478336,TESSy
Austria,AT,2020-W51,subnational,AT32,Salzburg,1346,8851,555221,1594.13999110264,15.2073212066433,TESSy
Austria,AT,2020-W52,subnational,AT32,Salzburg,1417,6824,555221,1229.06014001632,20.7649472450176,TESSy
Austria,AT,2020-W53,subnational,AT32,Salzburg,1940,7127,555221,1283.63300379489,27.220429353164,TESSy
Austria,AT,2021-W01,subnational,AT32,Salzburg,1726,8377,555221,1508.76858043914,20.6040348573475,TESSy
Austria,AT,2021-W02,subnational,AT32,Salzburg,1309,19035,555221,3428.36456113872,6.87680588389808,TESSy
Austria,AT,2021-W03,subnational,AT32,Salzburg,1197,36141,555221,6509.29990040002,3.31202789076119,TESSy
Austria,AT,2021-W04,subnational,AT32,Salzburg,990,45000,555221,8104.88075919319,2.2,TESSy
Austria,AT,2021-W05,subnational,AT32,Salzburg,835,49963,555221,8998.75905270154,1.67123671516923,TESSy
Austria,AT,2021-W06,subnational,AT32,Salzburg,679,89405,555221,16102.5969839037,0.759465354286673,TESSy
Austria,AT,2021-W07,subnational,AT32,Salzburg,777,82976,555221,14944.679686107,0.936415349016583,TESSy
Austria,AT,2021-W08,subnational,AT32,Salzburg,1002,83252,555221,14994.38962143,1.20357468889636,TESSy
Austria,AT,2021-W09,subnational,AT32,Salzburg,1297,123656,555221,22271.4918924176,1.04887753121563,TESSy
Austria,AT,2021-W10,subnational,AT32,Salzburg,1443,130003,555221,23414.6402963865,1.1099743852065,TESSy
Austria,AT,2021-W11,subnational,AT32,Salzburg,1616,118793,555221,21395.6244450408,1.36034951554385,TESSy
Austria,AT,2021-W12,subnational,AT32,Salzburg,1491,137941,555221,24844.3412623082,1.0808969051986,TESSy
Austria,AT,2021-W13,subnational,AT32,Salzburg,1259,143528,555221,25850.6072356773,0.877180759155008,TESSy
Austria,AT,2021-W14,subnational,AT32,Salzburg,1066,133078,555221,23968.4738149314,0.801033980071838,TESSy
Austria,AT,2021-W15,subnational,AT32,Salzburg,1025,120881,555221,21771.6909122674,0.847941363820617,TESSy
Austria,AT,2021-W16,subnational,AT32,Salzburg,1037,84225,555221,15169.6351542899,1.23122588305135,TESSy
Austria,AT,2021-W17,subnational,AT32,Salzburg,860,96097,555221,17307.8828070264,0.894929082073322,TESSy
Austria,AT,2021-W18,subnational,AT32,Salzburg,505,306507,555221,55204.5041524006,0.164759695537133,TESSy
Austria,AT,2021-W19,subnational,AT32,Salzburg,289,245810,555221,44272.4608759395,0.117570481266019,TESSy
Austria,AT,2021-W20,subnational,AT32,Salzburg,198,339995,555221,61235.9763049308,0.058236150531626,TESSy
Austria,AT,2021-W21,subnational,AT32,Salzburg,123,254445,555221,45827.697439398,0.048340505806756,TESSy
Austria,AT,2021-W22,subnational,AT32,Salzburg,76,347189,555221,62531.6765756339,0.021890094444236,TESSy
Austria,AT,2021-W23,subnational,AT32,Salzburg,48,392107,555221,70621.7884409992,0.012241556513911,TESSy
Austria,AT,2021-W24,subnational,AT32,Salzburg,51,385192,555221,69376.3384310032,0.01324015036657,TESSy
Austria,AT,2021-W25,subnational,AT32,Salzburg,24,335809,555221,60482.0422858646,0.007146919826449,TESSy
Austria,AT,2021-W26,subnational,AT32,Salzburg,19,318774,555221,57413.8946473566,0.00596033553552,TESSy
Austria,AT,2021-W27,subnational,AT32,Salzburg,35,325385,555221,58604.5916851128,0.010756488467508,TESSy
Austria,AT,2021-W28,subnational,AT32,Salzburg,272,233911,555221,42129.3502947475,0.116283543740996,TESSy
Austria,AT,2021-W29,subnational,AT32,Salzburg,355,223064,555221,40175.7138148593,0.159147150593552,TESSy
Austria,AT,2021-W30,subnational,AT32,Salzburg,292,257836,555221,46438.4452317185,0.113250283125708,TESSy
Austria,AT,2021-W31,subnational,AT32,Salzburg,311,233544,555221,42063.2504894447,0.133165484876512,TESSy
Austria,AT,2021-W32,subnational,AT32,Salzburg,470,272174,555221,49020.8403500588,0.172683650899792,TESSy
Austria,AT,2021-W33,subnational,AT32,Salzburg,517,253478,555221,45653.532557306,0.203962474060865,TESSy
Austria,AT,2021-W34,subnational,AT32,Salzburg,750,239463,555221,43129.3124719706,0.313200786760376,TESSy
Austria,AT,2021-W35,subnational,AT32,Salzburg,894,227337,555221,40945.31727006,0.393248789242402,TESSy
